entity_id,name,role,department,person_id,room_id,timestamp,hour,day,weekday,next_room
E101670,Siddharth Singh,student,Physics,S30400,LAB_102,2025-09-11 18:20:00,18,11,3,LAB_102
E101670,Siddharth Singh,student,Physics,S30400,LAB_102,2025-09-11 19:17:00,19,11,3,LIB_3
E101670,Siddharth Singh,student,Physics,S30400,LIB_3,2025-09-18 13:14:09,13,18,3,ENG
E101670,Siddharth Singh,student,Physics,S30400,ENG,2025-09-23 16:27:00,16,23,1,AUD_2
E101511,Karan Kumar,student,Physics,S30431,LAB_305,2025-08-29 09:17:00,9,29,4,LAB_5
E101511,Karan Kumar,student,Physics,S30431,LAB_5,2025-08-31 16:23:00,16,31,6,LIB_2
E101511,Karan Kumar,student,Physics,S30431,LIB_2,2025-09-03 17:51:00,17,3,2,LAB_102
E101511,Karan Kumar,student,Physics,S30431,LAB_102,2025-09-08 23:24:00,23,8,0,LAB_102
E101511,Karan Kumar,student,Physics,S30431,LAB_102,2025-09-09 02:07:00,2,9,1,LAB_102
E101511,Karan Kumar,student,Physics,S30431,LAB_102,2025-09-09 09:13:00,9,9,1,LAB_102
E103984,Neha Gupta,student,Admin,S30457,LAB_305,2025-09-01 01:39:27,1,1,0,CAF
E105133,Siddharth Rao,student,Admin,S30482,ROOM_A1,2025-08-29 15:11:00,15,29,4,ROOM_A1
E105133,Siddharth Rao,student,Admin,S30482,ROOM_A1,2025-08-29 16:00:00,16,29,4,AUD_3
E105133,Siddharth Rao,student,Admin,S30482,AUD_3,2025-08-31 06:11:34,6,31,6,CAF
E105133,Siddharth Rao,student,Admin,S30482,CAF,2025-09-07 20:09:04,20,7,6,SEM_01
E105133,Siddharth Rao,student,Admin,S30482,SEM_01,2025-09-09 01:31:00,1,9,1,SEM_01
E105133,Siddharth Rao,student,Admin,S30482,SEM_01,2025-09-09 03:26:00,3,9,1,CAF
E102048,Neha Mehta,student,Admin,S30506,ADMIN_2,2025-08-29 03:58:35,3,29,4,LIB_2
E102048,Neha Mehta,student,Admin,S30506,LIB_2,2025-08-30 02:54:00,2,30,5,SEM_01
E102048,Neha Mehta,student,Admin,S30506,SEM_01,2025-09-05 16:57:00,16,5,4,SEM_01
E102048,Neha Mehta,student,Admin,S30506,SEM_01,2025-09-05 18:00:00,18,5,4,LAB_2
E102048,Neha Mehta,student,Admin,S30506,LAB_2,2025-09-08 10:56:00,10,8,0,ROOM_A2
E102048,Neha Mehta,student,Admin,S30506,ROOM_A2,2025-09-15 16:46:00,16,15,0,ROOM_A2
E102048,Neha Mehta,student,Admin,S30506,ROOM_A2,2025-09-15 17:36:00,17,15,0,AUD_1
E102048,Neha Mehta,student,Admin,S30506,AUD_1,2025-09-21 05:41:00,5,21,6,LIB_3
E102048,Neha Mehta,student,Admin,S30506,LIB_3,2025-09-21 17:00:17,17,21,6,LAB_101
E102048,Neha Mehta,student,Admin,S30506,LAB_101,2025-09-25 08:12:00,8,25,3,LAB_101
E102048,Neha Mehta,student,Admin,S30506,LAB_101,2025-09-25 09:50:00,9,25,3,LAB_305
E104317,Siddharth Rao,student,ECE,S30532,LAB_101,2025-08-29 07:31:00,7,29,4,ADMIN_2
E104317,Siddharth Rao,student,ECE,S30532,ADMIN_2,2025-08-29 23:04:06,23,29,4,LIB_5
E104317,Siddharth Rao,student,ECE,S30532,LIB_5,2025-09-05 09:26:49,9,5,4,LIB_1
E104317,Siddharth Rao,student,ECE,S30532,LIB_1,2025-09-09 22:35:49,22,9,1,ENG
E104317,Siddharth Rao,student,ECE,S30532,ENG,2025-09-16 12:43:00,12,16,1,LAB_305
E104317,Siddharth Rao,student,ECE,S30532,LAB_305,2025-09-20 13:41:00,13,20,5,AUD_5
E104317,Siddharth Rao,student,ECE,S30532,AUD_5,2025-09-21 03:57:00,3,21,6,ENG
E105183,Neha Kumar,student,Physics,S30547,GYM,2025-08-29 11:29:13,11,29,4,LAB_101
E105183,Neha Kumar,student,Physics,S30547,LAB_101,2025-09-04 03:44:10,3,4,3,HOSTEL_1
E105629,Ananya Singh,student,ECE,S30555,ROOM_A1,2025-08-30 02:20:00,2,30,5,ROOM_A1
E105629,Ananya Singh,student,ECE,S30555,ROOM_A1,2025-08-30 05:11:00,5,30,5,CAF
E105629,Ananya Singh,student,ECE,S30555,CAF,2025-09-08 18:38:00,18,8,0,LIB_1
E105629,Ananya Singh,student,ECE,S30555,LIB_1,2025-09-13 13:52:30,13,13,5,HOSTEL_1
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-04 11:40:00,11,4,3,LAB_305
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-04 13:58:00,13,4,3,LAB_305
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-06 12:17:00,12,6,5,LAB_305
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-06 13:22:00,13,6,5,LAB_305
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-08 20:29:00,20,8,0,LAB_305
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-08 23:19:00,23,8,0,HOSTEL_2
E104422,Divya Sharma,student,EEE,S30574,HOSTEL_2,2025-09-10 17:05:00,17,10,2,LIB_ENT
E104422,Divya Sharma,student,EEE,S30574,LIB_ENT,2025-09-11 00:36:41,0,11,3,LIB_4
E104422,Divya Sharma,student,EEE,S30574,LIB_4,2025-09-11 05:24:00,5,11,3,ROOM_A1
E104422,Divya Sharma,student,EEE,S30574,ROOM_A1,2025-09-13 02:13:00,2,13,5,ROOM_A1
E104422,Divya Sharma,student,EEE,S30574,ROOM_A1,2025-09-13 02:58:00,2,13,5,LIB_1
E104422,Divya Sharma,student,EEE,S30574,LIB_1,2025-09-15 17:12:48,17,15,0,LAB_305
E104422,Divya Sharma,student,EEE,S30574,LAB_305,2025-09-19 02:13:00,2,19,4,LAB_305
E103273,Aarav Desai,student,Physics,S30601,SEM_01,2025-09-03 22:38:00,22,3,2,SEM_01
E103273,Aarav Desai,student,Physics,S30601,SEM_01,2025-09-04 01:13:00,1,4,3,LIB_ENT
E103273,Aarav Desai,student,Physics,S30601,LIB_ENT,2025-09-04 13:04:07,13,4,3,LIB_5
E103273,Aarav Desai,student,Physics,S30601,LIB_5,2025-09-09 03:12:49,3,9,1,LIB_ENT
E103273,Aarav Desai,student,Physics,S30601,LIB_ENT,2025-09-11 10:00:00,10,11,3,LIB_3
E103273,Aarav Desai,student,Physics,S30601,LIB_3,2025-09-14 10:07:42,10,14,6,HOSTEL_3
E103273,Aarav Desai,student,Physics,S30601,HOSTEL_3,2025-09-16 03:28:00,3,16,1,ROOM_A2
E103273,Aarav Desai,student,Physics,S30601,ROOM_A2,2025-09-23 07:30:00,7,23,1,ROOM_A2
E102679,Neha Gupta,student,EEE,S30629,LAB_3,2025-08-30 02:25:00,2,30,5,LAB_305
E102679,Neha Gupta,student,EEE,S30629,LAB_305,2025-09-02 04:34:40,4,2,1,LAB_101
E102679,Neha Gupta,student,EEE,S30629,LAB_101,2025-09-03 11:33:00,11,3,2,GYM
E102679,Neha Gupta,student,EEE,S30629,GYM,2025-09-09 14:55:13,14,9,1,LIB_ENT
E102679,Neha Gupta,student,EEE,S30629,LIB_ENT,2025-09-10 17:13:08,17,10,2,ADMIN_2
E102679,Neha Gupta,student,EEE,S30629,ADMIN_2,2025-09-16 20:32:13,20,16,1,GYM
E102679,Neha Gupta,student,EEE,S30629,GYM,2025-09-17 13:08:55,13,17,2,LIB_4
E100217,Priya Desai,student,BIO,S30631,HOSTEL_4,2025-09-01 04:41:43,4,1,0,LAB_305
E100217,Priya Desai,student,BIO,S30631,LAB_305,2025-09-05 11:54:00,11,5,4,LAB_305
E100217,Priya Desai,student,BIO,S30631,LAB_305,2025-09-05 13:12:00,13,5,4,LIB_2
E100217,Priya Desai,student,BIO,S30631,LIB_2,2025-09-07 02:14:13,2,7,6,LAB_101
E100217,Priya Desai,student,BIO,S30631,LAB_101,2025-09-14 21:03:00,21,14,6,LAB_101
E100217,Priya Desai,student,BIO,S30631,LAB_101,2025-09-14 22:07:00,22,14,6,ADMIN_1
E100217,Priya Desai,student,BIO,S30631,ADMIN_1,2025-09-24 13:13:00,13,24,2,LIB_3
E100043,Sana Gupta,student,Maths,S30635,LAB_305,2025-09-02 14:41:00,14,2,1,LAB_305
E100043,Sana Gupta,student,Maths,S30635,LAB_305,2025-09-02 16:12:00,16,2,1,CAF
E100043,Sana Gupta,student,Maths,S30635,CAF,2025-09-04 23:32:00,23,4,3,LIB_ENT
E100043,Sana Gupta,student,Maths,S30635,LIB_ENT,2025-09-05 05:19:34,5,5,4,CAF
E100043,Sana Gupta,student,Maths,S30635,CAF,2025-09-12 13:33:52,13,12,4,ROOM_A1
E100043,Sana Gupta,student,Maths,S30635,ROOM_A1,2025-09-13 22:23:00,22,13,5,ROOM_A1
E100043,Sana Gupta,student,Maths,S30635,ROOM_A1,2025-09-13 22:55:00,22,13,5,ADMIN_2
E100043,Sana Gupta,student,Maths,S30635,ADMIN_2,2025-09-23 22:01:00,22,23,1,ADMIN_2
E100043,Sana Gupta,student,Maths,S30635,ADMIN_2,2025-09-24 07:49:00,7,24,2,AUD_1
E100043,Sana Gupta,student,Maths,S30635,AUD_1,2025-09-25 16:07:00,16,25,3,AUD_2
E100780,Aarav Patel,student,CSE,S30636,AUD_5,2025-08-27 16:56:47,16,27,2,HOSTEL_5
E100780,Aarav Patel,student,CSE,S30636,HOSTEL_5,2025-08-29 14:22:46,14,29,4,ADMIN_1
E100780,Aarav Patel,student,CSE,S30636,ADMIN_1,2025-09-05 01:25:00,1,5,4,GYM
E100780,Aarav Patel,student,CSE,S30636,GYM,2025-09-06 18:46:06,18,6,5,LAB_305
E100780,Aarav Patel,student,CSE,S30636,LAB_305,2025-09-11 18:32:00,18,11,3,LAB_305
E100780,Aarav Patel,student,CSE,S30636,LAB_305,2025-09-11 19:48:00,19,11,3,HOSTEL_5
E100780,Aarav Patel,student,CSE,S30636,HOSTEL_5,2025-09-15 23:34:36,23,15,0,LAB_101
E100780,Aarav Patel,student,CSE,S30636,LAB_101,2025-09-16 11:04:00,11,16,1,AUD_4
E106588,Ananya Desai,student,BIO,S30640,ROOM_A2,2025-08-31 23:13:00,23,31,6,ROOM_A2
E106588,Ananya Desai,student,BIO,S30640,ROOM_A2,2025-09-01 00:29:00,0,1,0,LIB_1
E106588,Ananya Desai,student,BIO,S30640,LIB_1,2025-09-11 04:17:54,4,11,3,LIB_3
E100295,Ishaan Kumar,student,EEE,S30644,CAF,2025-09-03 07:15:00,7,3,2,AUD_5
E100295,Ishaan Kumar,student,EEE,S30644,AUD_5,2025-09-12 09:58:34,9,12,4,LAB_101
E100295,Ishaan Kumar,student,EEE,S30644,LAB_101,2025-09-17 04:23:54,4,17,2,HOSTEL_2
E100295,Ishaan Kumar,student,EEE,S30644,HOSTEL_2,2025-09-19 18:04:00,18,19,4,LIB_2
E100295,Ishaan Kumar,student,EEE,S30644,LIB_2,2025-09-20 15:20:00,15,20,5,LAB_101
E104310,Siddharth Gupta,student,Physics,S30670,LIB_3,2025-09-03 07:47:43,7,3,2,LAB_101
E104310,Siddharth Gupta,student,Physics,S30670,LAB_101,2025-09-07 11:30:23,11,7,6,LAB_5
E104310,Siddharth Gupta,student,Physics,S30670,LAB_5,2025-09-08 20:10:00,20,8,0,LAB_101
E104310,Siddharth Gupta,student,Physics,S30670,LAB_101,2025-09-09 07:52:00,7,9,1,LIB_ENT
E104310,Siddharth Gupta,student,Physics,S30670,LIB_ENT,2025-09-15 10:59:44,10,15,0,LIB_ENT
E104310,Siddharth Gupta,student,Physics,S30670,LIB_ENT,2025-09-15 17:03:10,17,15,0,LAB_102
E104310,Siddharth Gupta,student,Physics,S30670,LAB_102,2025-09-22 18:28:00,18,22,0,LAB_102
E101910,Siddharth Desai,student,ECE,S30691,LIB_ENT,2025-08-30 08:09:00,8,30,5,CAF
E101910,Siddharth Desai,student,ECE,S30691,CAF,2025-09-03 15:36:28,15,3,2,CAF
E101910,Siddharth Desai,student,ECE,S30691,CAF,2025-09-04 09:05:00,9,4,3,AUD_3
E101910,Siddharth Desai,student,ECE,S30691,AUD_3,2025-09-06 21:44:00,21,6,5,LAB_305
E101910,Siddharth Desai,student,ECE,S30691,LAB_305,2025-09-12 07:24:04,7,12,4,LAB_3
E101910,Siddharth Desai,student,ECE,S30691,LAB_3,2025-09-16 06:28:00,6,16,1,LAB_305
E101910,Siddharth Desai,student,ECE,S30691,LAB_305,2025-09-21 10:15:00,10,21,6,LAB_305
E101910,Siddharth Desai,student,ECE,S30691,LAB_305,2025-09-21 11:23:00,11,21,6,HOSTEL_4
E101910,Siddharth Desai,student,ECE,S30691,HOSTEL_4,2025-09-23 22:15:11,22,23,1,ADMIN_3
E106086,Aarav Malhotra,student,Chemistry,S30699,LIB_4,2025-08-27 23:53:42,23,27,2,LIB_4
E106086,Aarav Malhotra,student,Chemistry,S30699,LIB_4,2025-08-30 04:48:16,4,30,5,LIB_1
E106086,Aarav Malhotra,student,Chemistry,S30699,LIB_1,2025-08-31 09:23:58,9,31,6,ENG
E106086,Aarav Malhotra,student,Chemistry,S30699,ENG,2025-09-16 01:52:00,1,16,1,LIB_1
E100020,Siddharth Patel,student,Physics,S30730,LAB_5,2025-09-02 12:48:00,12,2,1,LIB_1
E100020,Siddharth Patel,student,Physics,S30730,LIB_1,2025-09-04 17:15:04,17,4,3,LIB_3
E100020,Siddharth Patel,student,Physics,S30730,LIB_3,2025-09-17 17:15:27,17,17,2,LAB_305
E101702,Neha Malhotra,student,Admin,S30732,GYM,2025-08-30 05:39:47,5,30,5,LIB_ENT
E101702,Neha Malhotra,student,Admin,S30732,LIB_ENT,2025-08-30 12:18:34,12,30,5,LAB_305
E101702,Neha Malhotra,student,Admin,S30732,LAB_305,2025-09-01 16:15:00,16,1,0,LAB_305
E101702,Neha Malhotra,student,Admin,S30732,LAB_305,2025-09-01 19:11:00,19,1,0,HOSTEL_1
E101702,Neha Malhotra,student,Admin,S30732,HOSTEL_1,2025-09-03 14:59:24,14,3,2,AUD_5
E101702,Neha Malhotra,student,Admin,S30732,AUD_5,2025-09-06 17:13:02,17,6,5,LIB_ENT
E101702,Neha Malhotra,student,Admin,S30732,LIB_ENT,2025-09-07 13:06:10,13,7,6,AUD_3
E101702,Neha Malhotra,student,Admin,S30732,AUD_3,2025-09-10 15:01:00,15,10,2,AUD_4
E101702,Neha Malhotra,student,Admin,S30732,AUD_4,2025-09-10 17:15:00,17,10,2,LAB_305
E101702,Neha Malhotra,student,Admin,S30732,LAB_305,2025-09-11 06:37:00,6,11,3,LAB_101
E101702,Neha Malhotra,student,Admin,S30732,LAB_101,2025-09-11 07:14:00,7,11,3,LAB_305
E101702,Neha Malhotra,student,Admin,S30732,LAB_305,2025-09-11 07:14:00,7,11,3,LAB_101
E101702,Neha Malhotra,student,Admin,S30732,LAB_101,2025-09-11 09:04:00,9,11,3,LIB_ENT
E101702,Neha Malhotra,student,Admin,S30732,LIB_ENT,2025-09-17 19:01:06,19,17,2,LIB_1
E101702,Neha Malhotra,student,Admin,S30732,LIB_1,2025-09-18 12:05:24,12,18,3,AUD_5
E101702,Neha Malhotra,student,Admin,S30732,AUD_5,2025-09-20 07:12:26,7,20,5,HOSTEL_2
E102459,Ananya Singh,student,Physics,S30750,GYM,2025-08-27 05:20:01,5,27,2,LIB_3
E106681,Divya Sharma,student,CIVIL,S30757,LIB_5,2025-08-31 22:48:16,22,31,6,LAB_102
E106681,Divya Sharma,student,CIVIL,S30757,LAB_102,2025-09-05 04:21:00,4,5,4,LAB_102
E106681,Divya Sharma,student,CIVIL,S30757,LAB_102,2025-09-05 06:05:00,6,5,4,CAF
E103044,Ishaan Rao,student,EEE,S30787,LAB_101,2025-09-04 03:15:00,3,4,3,LAB_305
E103044,Ishaan Rao,student,EEE,S30787,LAB_305,2025-09-06 01:02:00,1,6,5,LIB_1
E103044,Ishaan Rao,student,EEE,S30787,LIB_1,2025-09-15 03:32:45,3,15,0,LAB_305
E102093,Ananya Rao,student,CSE,S30807,LIB_ENT,2025-09-01 06:08:55,6,1,0,LAB_1
E102093,Ananya Rao,student,CSE,S30807,LAB_1,2025-09-01 18:48:00,18,1,0,AUD_2
E102093,Ananya Rao,student,CSE,S30807,AUD_2,2025-09-01 19:46:52,19,1,0,ADMIN_4
E102093,Ananya Rao,student,CSE,S30807,ADMIN_4,2025-09-12 12:24:32,12,12,4,AUD_2
E105397,Rohan Mehta,student,MECH,S30811,ROOM_A2,2025-08-30 13:33:00,13,30,5,ROOM_A2
E105397,Rohan Mehta,student,MECH,S30811,ROOM_A2,2025-08-30 14:23:00,14,30,5,LIB_4
E105397,Rohan Mehta,student,MECH,S30811,LIB_4,2025-09-07 20:24:58,20,7,6,LAB_305
E102787,Siddharth Desai,student,ECE,S30849,ROOM_A1,2025-08-29 09:12:00,9,29,4,ROOM_A1
E102787,Siddharth Desai,student,ECE,S30849,ROOM_A1,2025-08-29 12:09:00,12,29,4,ADMIN_5
E102787,Siddharth Desai,student,ECE,S30849,ADMIN_5,2025-08-31 02:29:00,2,31,6,LAB_102
E102787,Siddharth Desai,student,ECE,S30849,LAB_102,2025-09-02 14:10:00,14,2,1,LAB_102
E102787,Siddharth Desai,student,ECE,S30849,LAB_102,2025-09-02 15:54:00,15,2,1,LAB_1
E102787,Siddharth Desai,student,ECE,S30849,LAB_1,2025-09-02 22:56:00,22,2,1,AUD_3
E102787,Siddharth Desai,student,ECE,S30849,AUD_3,2025-09-07 18:15:00,18,7,6,LIB_ENT
E102787,Siddharth Desai,student,ECE,S30849,LIB_ENT,2025-09-07 19:37:21,19,7,6,ROOM_A1
E102787,Siddharth Desai,student,ECE,S30849,ROOM_A1,2025-09-11 14:22:00,14,11,3,ROOM_A1
E102787,Siddharth Desai,student,ECE,S30849,ROOM_A1,2025-09-11 15:25:00,15,11,3,LIB_5
E102787,Siddharth Desai,student,ECE,S30849,LIB_5,2025-09-12 02:47:12,2,12,4,LAB_305
E100658,Neha Sharma,student,CSE,S30892,AUD_1,2025-09-06 10:27:40,10,6,5,AUD_2
E103246,Ananya Rao,student,Physics,S30900,SEM_01,2025-08-27 22:53:00,22,27,2,SEM_01
E103246,Ananya Rao,student,Physics,S30900,SEM_01,2025-08-28 00:12:00,0,28,3,HOSTEL_2
E103246,Ananya Rao,student,Physics,S30900,HOSTEL_2,2025-08-31 00:52:36,0,31,6,LAB_101
E103246,Ananya Rao,student,Physics,S30900,LAB_101,2025-09-02 07:21:51,7,2,1,LIB_4
E103246,Ananya Rao,student,Physics,S30900,LIB_4,2025-09-03 04:20:09,4,3,2,AUD_1
E103246,Ananya Rao,student,Physics,S30900,AUD_1,2025-09-04 11:54:00,11,4,3,AUD_5
E103246,Ananya Rao,student,Physics,S30900,AUD_5,2025-09-04 13:15:00,13,4,3,CAF
E103246,Ananya Rao,student,Physics,S30900,CAF,2025-09-13 12:25:00,12,13,5,GYM
E103246,Ananya Rao,student,Physics,S30900,GYM,2025-09-19 18:51:40,18,19,4,ROOM_A1
E103246,Ananya Rao,student,Physics,S30900,ROOM_A1,2025-09-22 07:27:00,7,22,0,ROOM_A1
E105062,Ishaan Gupta,student,Chemistry,S30903,LIB_5,2025-08-27 16:34:24,16,27,2,CAF
E105062,Ishaan Gupta,student,Chemistry,S30903,CAF,2025-08-31 11:01:29,11,31,6,LAB_2
E105062,Ishaan Gupta,student,Chemistry,S30903,LAB_2,2025-09-02 02:05:00,2,2,1,LIB_5
E105062,Ishaan Gupta,student,Chemistry,S30903,LIB_5,2025-09-10 01:27:00,1,10,2,LAB_101
E105062,Ishaan Gupta,student,Chemistry,S30903,LAB_101,2025-09-10 16:43:30,16,10,2,LIB_ENT
E105510,Sana Malhotra,student,EEE,S30926,LIB_1,2025-09-13 13:32:53,13,13,5,AUD_2
E105510,Sana Malhotra,student,EEE,S30926,AUD_2,2025-09-21 05:55:00,5,21,6,LAB_1
E105510,Sana Malhotra,student,EEE,S30926,LAB_1,2025-09-21 07:40:00,7,21,6,LIB_2
E104462,Divya Kumar,student,Physics,S30937,LIB_1,2025-08-29 21:49:00,21,29,4,HOSTEL_3
E104462,Divya Kumar,student,Physics,S30937,HOSTEL_3,2025-09-02 04:20:00,4,2,1,LAB_305
E104462,Divya Kumar,student,Physics,S30937,LAB_305,2025-09-04 12:59:00,12,4,3,LAB_305
E104462,Divya Kumar,student,Physics,S30937,LAB_305,2025-09-04 14:06:00,14,4,3,CAF
E104462,Divya Kumar,student,Physics,S30937,CAF,2025-09-05 23:04:00,23,5,4,LIB_ENT
E104462,Divya Kumar,student,Physics,S30937,LIB_ENT,2025-09-12 13:48:04,13,12,4,CAF
E104462,Divya Kumar,student,Physics,S30937,CAF,2025-09-12 18:24:00,18,12,4,LAB_4
E102501,Siddharth Kumar,student,Physics,S30953,LIB_2,2025-08-27 20:40:19,20,27,2,LIB_5
E102501,Siddharth Kumar,student,Physics,S30953,LIB_5,2025-09-04 11:58:35,11,4,3,HOSTEL_4
E102501,Siddharth Kumar,student,Physics,S30953,HOSTEL_4,2025-09-09 04:30:43,4,9,1,LIB_ENT
E102501,Siddharth Kumar,student,Physics,S30953,LIB_ENT,2025-09-19 19:52:00,19,19,4,LAB_101
E106291,Neha Iyer,student,CSE,S30959,AUD_4,2025-09-02 02:41:00,2,2,1,ROOM_A2
E106291,Neha Iyer,student,CSE,S30959,ROOM_A2,2025-09-02 10:59:00,10,2,1,ROOM_A2
E106291,Neha Iyer,student,CSE,S30959,ROOM_A2,2025-09-02 13:17:00,13,2,1,LIB_5
E106291,Neha Iyer,student,CSE,S30959,LIB_5,2025-09-03 12:05:48,12,3,2,LIB_1
E106291,Neha Iyer,student,CSE,S30959,LIB_1,2025-09-11 19:58:48,19,11,3,LAB_305
E106291,Neha Iyer,student,CSE,S30959,LAB_305,2025-09-20 12:01:00,12,20,5,LAB_305
E106291,Neha Iyer,student,CSE,S30959,LAB_305,2025-09-20 13:33:00,13,20,5,AUD_5
E105893,Neha Kumar,student,ECE,S30961,LIB_ENT,2025-08-31 11:35:28,11,31,6,HOSTEL_3
E105893,Neha Kumar,student,ECE,S30961,HOSTEL_3,2025-09-01 23:25:00,23,1,0,ENG
E105893,Neha Kumar,student,ECE,S30961,ENG,2025-09-03 07:28:00,7,3,2,LIB_ENT
E105893,Neha Kumar,student,ECE,S30961,LIB_ENT,2025-09-07 06:02:31,6,7,6,LIB_ENT
E105893,Neha Kumar,student,ECE,S30961,LIB_ENT,2025-09-07 12:50:37,12,7,6,LAB_305
E105194,Siddharth Iyer,student,MECH,S30980,LAB_3,2025-09-14 17:04:00,17,14,6,LAB_101
E105194,Siddharth Iyer,student,MECH,S30980,LAB_101,2025-09-17 14:57:00,14,17,2,LAB_101
E103141,Priya Mehta,student,Physics,S31006,LIB_2,2025-08-27 16:08:00,16,27,2,SEM_01
E103141,Priya Mehta,student,Physics,S31006,SEM_01,2025-08-27 23:13:00,23,27,2,SEM_01
E103141,Priya Mehta,student,Physics,S31006,SEM_01,2025-08-28 01:47:00,1,28,3,LAB_102
E103141,Priya Mehta,student,Physics,S31006,LAB_102,2025-08-29 09:40:00,9,29,4,LAB_102
E103141,Priya Mehta,student,Physics,S31006,LAB_102,2025-08-29 11:08:00,11,29,4,LAB_101
E103141,Priya Mehta,student,Physics,S31006,LAB_101,2025-08-30 16:21:00,16,30,5,LAB_101
E103141,Priya Mehta,student,Physics,S31006,LAB_101,2025-09-02 08:41:00,8,2,1,LAB_305
E103141,Priya Mehta,student,Physics,S31006,LAB_305,2025-09-07 00:06:00,0,7,6,LAB_305
E103141,Priya Mehta,student,Physics,S31006,LAB_305,2025-09-07 00:43:00,0,7,6,LIB_3
E103141,Priya Mehta,student,Physics,S31006,LIB_3,2025-09-09 16:00:50,16,9,1,AUD_5
E103141,Priya Mehta,student,Physics,S31006,AUD_5,2025-09-11 15:09:00,15,11,3,ENG
E103141,Priya Mehta,student,Physics,S31006,ENG,2025-09-18 01:47:00,1,18,3,LIB_4
E103141,Priya Mehta,student,Physics,S31006,LIB_4,2025-09-22 20:39:26,20,22,0,ROOM_A1
E103141,Priya Mehta,student,Physics,S31006,ROOM_A1,2025-09-23 23:06:00,23,23,1,ROOM_A1
E103141,Priya Mehta,student,Physics,S31006,ROOM_A1,2025-09-24 01:05:00,1,24,2,LIB_3
E102217,Divya Iyer,student,CIVIL,S31026,LAB_305,2025-08-31 04:58:01,4,31,6,LIB_ENT
E102217,Divya Iyer,student,CIVIL,S31026,LIB_ENT,2025-09-03 00:43:39,0,3,2,LIB_ENT
E102217,Divya Iyer,student,CIVIL,S31026,LIB_ENT,2025-09-12 03:15:08,3,12,4,LIB_3
E101782,Karan Patel,student,Chemistry,S31116,HOSTEL_2,2025-09-04 18:52:27,18,4,3,HOSTEL_3
E101782,Karan Patel,student,Chemistry,S31116,HOSTEL_3,2025-09-05 14:34:38,14,5,4,GYM
E101782,Karan Patel,student,Chemistry,S31116,GYM,2025-09-15 12:08:07,12,15,0,AUD_1
E101782,Karan Patel,student,Chemistry,S31116,AUD_1,2025-09-17 05:36:00,5,17,2,ROOM_A1
E101782,Karan Patel,student,Chemistry,S31116,ROOM_A1,2025-09-22 07:58:00,7,22,0,ROOM_A1
E102339,Neha Malhotra,student,Physics,S31129,ROOM_A1,2025-08-30 02:08:00,2,30,5,ROOM_A1
E102339,Neha Malhotra,student,Physics,S31129,ROOM_A1,2025-08-30 04:37:00,4,30,5,LIB_2
E102339,Neha Malhotra,student,Physics,S31129,LIB_2,2025-09-17 20:34:08,20,17,2,AUD_4
E102339,Neha Malhotra,student,Physics,S31129,AUD_4,2025-09-19 10:00:00,10,19,4,AUD_4
E102339,Neha Malhotra,student,Physics,S31129,AUD_4,2025-09-19 12:13:00,12,19,4,LIB_4
E102339,Neha Malhotra,student,Physics,S31129,LIB_4,2025-09-23 20:32:38,20,23,1,GYM
E100947,Aarav Rao,student,MECH,S31146,AUD_4,2025-09-01 22:59:00,22,1,0,AUD_1
E100947,Aarav Rao,student,MECH,S31146,AUD_1,2025-09-02 00:49:00,0,2,1,LIB_ENT
E100947,Aarav Rao,student,MECH,S31146,LIB_ENT,2025-09-03 11:20:09,11,3,2,SEM_01
E100947,Aarav Rao,student,MECH,S31146,SEM_01,2025-09-06 13:33:00,13,6,5,SEM_01
E100947,Aarav Rao,student,MECH,S31146,SEM_01,2025-09-06 16:22:00,16,6,5,LIB_4
E100947,Aarav Rao,student,MECH,S31146,LIB_4,2025-09-16 15:36:05,15,16,1,LIB_5
E100947,Aarav Rao,student,MECH,S31146,LIB_5,2025-09-18 16:37:00,16,18,3,LIB_ENT
E100947,Aarav Rao,student,MECH,S31146,LIB_ENT,2025-09-21 14:06:00,14,21,6,LIB_2
E103418,Aarav Sharma,student,ECE,S31169,ADMIN_2,2025-08-31 09:42:00,9,31,6,LIB_ENT
E103418,Aarav Sharma,student,ECE,S31169,LIB_ENT,2025-09-03 04:38:53,4,3,2,ROOM_A2
E103418,Aarav Sharma,student,ECE,S31169,ROOM_A2,2025-09-04 03:09:00,3,4,3,ROOM_A2
E103418,Aarav Sharma,student,ECE,S31169,ROOM_A2,2025-09-04 05:57:00,5,4,3,LIB_ENT
E103418,Aarav Sharma,student,ECE,S31169,LIB_ENT,2025-09-09 16:06:00,16,9,1,LAB_101
E103418,Aarav Sharma,student,ECE,S31169,LAB_101,2025-09-23 02:14:00,2,23,1,LAB_101
E104588,Karan Malhotra,student,MECH,S31240,CAF,2025-08-28 14:45:00,14,28,3,AUD_3
E104588,Karan Malhotra,student,MECH,S31240,AUD_3,2025-08-29 09:22:00,9,29,4,LIB_4
E104588,Karan Malhotra,student,MECH,S31240,LIB_4,2025-08-29 21:33:05,21,29,4,LAB_305
